[Wed Feb 04 10:06:24.227907 2026] [mpm_prefork:notice] [pid 502] AH00163: Apache/2.4.52 (Ubuntu) configured -- resuming normal operations
[Wed Feb 04 10:06:24.228063 2026] [core:notice] [pid 502] AH00094: Command line: '/usr/sbin/apache2'
[Wed Feb 04 10:07:31.673417 2026] [mpm_prefork:notice] [pid 502] AH00170: caught SIGWINCH, shutting down gracefully
[Wed Feb 04 18:12:31.167546 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.168715 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.169963 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.171010 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.171875 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.174000 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.178817 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.180578 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.183287 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.187486 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.188595 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.189691 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.191269 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.193137 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.196850 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.198507 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.159151 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.161177 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
